Shop_ID,Nazwa,Nazwa_Spolki,Format_Sklepu,PowSala,PowOgolem,IloscKas,data_wstapienia,data_wystapienia,LiczbaPracownikow,LiczbaUczniow,ProgramMagazynowy,standard_promocji
4594,Sklep 4544,Kujawy,D,120,145,5,2021-07-06,,4,3,IdoSell,mini
4596,Sklep 4545,Podkarpacie,F,46,83,4,1999-10-16,,2,1,,mini
4599,Sklep 4546,Bielsko-Biała,B,309,373,5,2004-08-08,2010-06-06,6,5,Streamsoft,standardowa
4597,Sklep 4547,Podkarpacie,D,123,146,6,2012-09-22,,6,4,ILUO,standardowa
4598,Sklep 4548,Północ,D,103,163,5,2007-12-10,,7,2,ILUO,standardowa
4602,Sklep 4549,Wielkopolska,C,169,173,1,2023-08-10,,8,5,,standardowa
4603,Sklep 4550,Wielkopolska,F,41,93,1,2020-09-16,,2,2,Streamsoft,mini
4665,Sklep 4551,Śląsk,B,324,341,2,2020-10-07,,10,6,ILUO,standardowa
4608,Sklep 4552,Żory,E,64,82,0,2001-06-01,,4,2,ILUO,mini
4645,Sklep 4554,Kielce,C,192,199,4,2001-09-23,2009-08-14,5,3,IdoSell,standardowa
4647,Sklep 4555,Małopolska,B,310,318,4,2012-08-28,2012-11-12,10,5,ILUO,standardowa
4664,Sklep 4556,Żory,D,146,158,0,2020-01-15,,7,3,ILUO,standardowa
4642,Sklep 4557,Kielce,D,112,114,4,2013-12-24,,6,4,ILUO,standardowa
4643,Sklep 4558,Mazowsze,E,65,112,5,2009-01-14,2015-11-26,4,1,ILUO,standardowa
4648,Sklep 4559,Podkarpacie,F,40,48,1,2001-08-09,,4,0,ILUO,standardowa
4670,Sklep 4560,Wielkopolska,B,338,372,2,2017-01-10,,10,3,ILUO,standardowa
4644,Sklep 4561,Zachód,D,109,111,2,2002-01-09,,6,4,ILUO,standardowa
4667,Sklep 4562,Śląsk,F,46,48,2,2013-01-11,2013-01-15,3,0,IdoSell,standardowa
4731,Sklep 4563,Bielsko-Biała,E,60,61,3,2021-11-02,,4,1,ILUO,standardowa
4732,Sklep 4564,Razem,E,61,82,2,2004-06-26,,4,2,ILUO,standardowa
4733,Sklep 4565,Kujawy,B,321,350,4,2001-08-06,,10,3,ILUO,standardowa
4734,Sklep 4566,Mazowsze,D,109,118,3,2002-11-28,2022-10-12,4,4,ILUO,standardowa
4727,Sklep 4567,Kielce,F,27,52,0,2023-03-10,,4,2,Streamsoft,standardowa
4735,Sklep 4568,Bielsko-Biała,F,29,31,5,2011-01-11,,1,1,DGCS,mini
4758,Sklep 4569,Północ,D,116,132,4,2004-03-11,2008-09-10,5,2,IdoSell,mini
4739,Sklep 4570,Śląsk,E,52,101,3,2010-12-07,2017-01-14,2,1,IdoSell,standardowa
4755,Sklep 4571,Kujawy,F,47,68,3,2001-11-11,2011-04-17,3,2,Streamsoft,standardowa
4759,Sklep 4572,Żory,F,47,113,1,2005-11-27,,2,2,Streamsoft,standardowa
4762,Sklep 4573,Północ,E,59,98,2,2018-01-10,,5,1,IdoSell,
4741,Sklep 4576,Kujawy,F,38,47,3,2008-03-27,,3,2,,standardowa
4747,Sklep 4577,Północ,F,39,84,4,2006-01-08,,3,0,ILUO,standardowa
4796,Sklep 4578,Podlasie,F,48,51,1,2019-07-31,,2,1,,standardowa
4797,Sklep 4579,Śląsk,F,48,48,1,2002-01-27,,1,2,,mini
4742,Sklep 4580,Mazowsze,B,302,320,4,2020-09-28,,7,6,,standardowa
4743,Sklep 4581,Podkarpacie,F,33,33,5,2015-10-13,,1,1,ILUO,standardowa
4744,Sklep 4582,Zachód,E,93,159,4,2006-02-13,2020-10-06,4,2,ILUO,standardowa
4745,Sklep 4583,Kielce,B,253,253,4,2014-04-28,,7,5,ILUO,standardowa
4746,Sklep 4584,Śląsk,D,116,119,3,2001-08-27,,7,2,ILUO,standardowa
4748,Sklep 4585,Mazowsze,E,100,172,3,2007-04-28,,5,2,IdoSell,standardowa
4751,Sklep 4586,Wielkopolska,F,41,94,4,2014-07-04,,3,0,ILUO,standardowa
4765,Sklep 4587,Małopolska,B,328,332,3,2006-10-12,,10,6,ILUO,standardowa
4750,Sklep 4588,Razem,B,273,318,4,2001-02-26,2019-01-23,8,6,IdoSell,mini
4757,Sklep 4589,Opole,A,416,418,1,2020-10-22,,10,3,IdoSell,standardowa
4754,Sklep 4590,Razem,F,25,57,1,2022-01-09,,4,0,Streamsoft,mini
4752,Sklep 4591,Żory,A,382,386,3,2015-01-08,2017-02-20,9,4,IdoSell,standardowa
4764,Sklep 4592,Wielkopolska,F,32,44,3,2013-09-18,,1,2,Streamsoft,standardowa
4769,Sklep 4593,Kujawy,C,224,259,1,2006-04-17,,5,5,ILUO,standardowa
4763,Sklep 4595,Razem,D,109,153,1,2024-01-28,,8,4,Streamsoft,standardowa
4760,Sklep 4596,Kujawy,B,274,288,2,1999-02-27,,10,3,ILUO,standardowa
4753,Sklep 4597,Podkarpacie,F,45,67,2,2005-02-24,2012-05-26,1,2,IdoSell,standardowa
4766,Sklep 4598,Północ,F,37,53,3,2015-05-17,,1,0,Streamsoft,standardowa
4783,Sklep 4599,Wielkopolska,C,218,218,3,2015-12-19,,7,5,IdoSell,standardowa
4761,Sklep 4601,Bielsko-Biała,D,143,179,1,2021-08-01,,8,2,,mini
4793,Sklep 4603,Wielkopolska,C,208,247,2,2013-06-23,2015-02-18,5,4,IdoSell,standardowa
4795,Sklep 4604,Zachód,F,36,89,6,2003-02-12,2008-03-23,2,0,Streamsoft,standardowa
4798,Sklep 4605,Śląsk,C,185,187,5,2020-07-01,,6,4,,standardowa
4772,Sklep 4606,Opole,C,228,290,3,2009-08-13,,5,5,Streamsoft,standardowa
4776,Sklep 4607,Razem,B,301,313,3,2011-04-30,2020-01-18,8,5,ILUO,mini
4768,Sklep 4608,Podkarpacie,F,43,59,2,2007-03-18,,4,1,ILUO,standardowa
4771,Sklep 4609,Bielsko-Biała,D,132,138,2,2013-07-09,,7,2,ILUO,brak
4770,Sklep 4610,Żory,D,126,139,1,2015-12-30,,5,4,ILUO,standardowa
4775,Sklep 4611,Kielce,D,146,169,3,2002-05-01,,4,3,,standardowa
4773,Sklep 4612,Zachód,F,27,73,3,2004-07-10,,3,0,Streamsoft,standardowa
4774,Sklep 4613,Wielkopolska,C,169,186,4,2022-11-13,,8,2,ILUO,standardowa
4778,Sklep 4615,Bielsko-Biała,F,33,45,1,2010-06-20,,4,1,ILUO,standardowa
4780,Sklep 4616,Mazowsze,F,50,51,4,2015-01-14,,1,2,ILUO,standardowa
4777,Sklep 4618,Kielce,F,47,102,4,2020-06-10,,2,0,IdoSell,standardowa
4782,Sklep 4619,Orbita,E,99,118,0,2016-09-13,,2,2,IdoSell,standardowa
4785,Sklep 4620,Kielce,D,101,108,1,1999-01-05,2007-09-21,4,2,ILUO,standardowa
4787,Sklep 4621,Śląsk,E,72,103,5,2022-07-21,,3,2,IdoSell,standardowa
4786,Sklep 4622,Kujawy,F,44,49,2,2008-04-29,,1,0,IdoSell,standardowa
4788,Sklep 4623,Kielce,E,99,143,2,2000-01-31,2017-02-04,2,1,Streamsoft,standardowa
4789,Sklep 4624,Kielce,E,100,116,2,2018-04-17,,5,2,IdoSell,mini
4790,Sklep 4625,Wielkopolska,F,36,37,6,2003-12-21,,1,2,IdoSell,standardowa
4791,Sklep 4626,Wielkopolska,C,195,233,4,2009-10-01,,5,4,,mini
4792,Sklep 4627,Podkarpacie,D,112,113,5,2012-01-29,,4,2,IdoSell,standardowa
4784,Sklep 4628,Podlasie,F,36,58,0,2000-12-22,2014-12-27,2,0,IdoSell,standardowa
4799,Sklep 4629,Kielce,E,58,70,2,2014-08-17,,4,2,ILUO,standardowa
4801,Sklep 4631,Orbita,D,150,212,1,2006-04-10,,7,3,ILUO,standardowa
4802,Sklep 4632,Kielce,B,286,289,4,2019-08-07,,6,5,IdoSell,standardowa
4803,Sklep 4633,Wielkopolska,F,25,36,2,2019-05-26,,4,1,,standardowa
4804,Sklep 4634,Bielsko-Biała,D,114,114,0,2017-06-05,,6,4,ILUO,standardowa
4805,Sklep 4635,Zachód,B,308,361,1,2021-10-27,,9,3,IdoSell,standardowa
4806,Sklep 4636,Podlasie,D,123,156,3,2004-02-13,,5,2,ILUO,standardowa
4811,Sklep 4637,Małopolska,B,295,343,3,2019-02-25,,8,6,ILUO,standardowa
4812,Sklep 4638,Kielce,F,36,55,4,2007-12-29,2016-01-18,1,0,IdoSell,standardowa
4807,Sklep 4639,Wielkopolska,C,235,241,1,2018-03-19,,8,4,IdoSell,standardowa
4813,Sklep 4640,Podlasie,F,48,64,5,2014-05-15,,1,2,ILUO,mini
4814,Sklep 4641,Śląsk,E,52,57,1,2018-12-27,,2,1,ILUO,standardowa
4815,Sklep 4642,Kielce,D,118,135,4,2008-03-01,,5,2,ILUO,standardowa
4817,Sklep 4643,Wielkopolska,F,50,96,4,2002-09-29,2009-12-23,1,2,IdoSell,mini
4818,Sklep 4644,Kielce,F,35,62,1,2017-08-04,2019-07-07,4,2,IdoSell,mini
1450,Sklep 3,Małopolska,D,193.3,253.5,3,1999-02-16,,4,2,IdoSell,standardowa
2034,Sklep 5,Północ,F,99.6,99.8,5,1999-02-06,,6,2,IdoSell,standardowa
4713,Sklep 9,Opole,F,84.6,95.6,5,1999-02-04,,5,0,IdoSell,mini
4669,Sklep 10,Północ,F,57.2,118.4,2,1999-03-12,,4,1,IdoSell,standardowa
1947,Sklep 11,Opole,D,189.5,239.5,5,1999-04-16,,6,1,IdoSell,brak
2016,Sklep 13,Mazowsze,E,115.1,132.0,4,1999-05-25,,4,5,IdoSell,mini
611,Sklep 16,Żory,B,451.3,770.2,11,1999-07-29,,54,1,ILUO,mini
614,Sklep 17,Zachód,C,221.3,293.5,5,1999-08-14,,16,5,IdoSell,standardowa
616,Sklep 18,Mazowsze,D,197.2,243.4,4,1999-08-10,,1,2,IdoSell,mini
1980,Sklep 19,Żory,F,84.7,82.1,7,1999-08-25,,10,2,IdoSell,standardowa
1273,Sklep 80,Kujawy,C,257.6,293.2,2,2000-05-15,,5,0,IdoSell,mini
699,Sklep 138,Bielsko-Biała,E,159.9,190.8,1,2001-01-21,,4,5,Posnet Temo,standardowa
2188,Sklep 153,Podkarpacie,D,170.9,249.0,6,2001-01-28,,0,2,ILUO,mini
4627,Sklep 181,Małopolska,B,405.3,733.1,6,2001-01-22,,5,0,FakturaXL,brak
3439,Sklep 188,Razem,F,101.7,168.9,2,2001-01-10,,2,5,IdoSell,standardowa
2111,Sklep 195,Kujawy,F,104.0,152.2,5,2001-02-13,,2,2,IdoSell,mini
3904,Sklep 201,Małopolska,F,62.6,57.5,5,2001-04-28,,3,1,ILUO,standardowa
3896,Sklep 211,Żory,E,118.3,266.5,6,2001-04-05,,11,0,ILUO,standardowa
4003,Sklep 219,Opole,B,342.6,356.0,5,2001-04-09,,0,3,Streamsoft,standardowa
828,Sklep 243,Razem,F,64.5,96.4,4,2001-07-14,,5,4,IdoSell,mini
806,Sklep 253,Kielce,D,198.4,258.2,5,2001-09-01,,5,4,IdoSell,standardowa
3399,Sklep 258,Opole,C,269.8,443.3,4,2001-09-18,,1,2,IdoSell,standardowa
1588,Sklep 274,Podkarpacie,C,227.3,252.6,2,2001-11-13,,2,4,IdoSell,mini
1272,Sklep 289,Mazowsze,C,276.9,295.7,5,2002-01-07,,1,0,IdoSell,mini
483,Sklep 296,Kujawy,F,114.8,141.5,4,2002-02-22,,7,2,IdoSell,mini
2323,Sklep 298,Opole,F,50.9,70.4,1,2002-03-17,,1,4,ILUO,standardowa
2878,Sklep 303,Wielkopolska,D,180.1,268.8,6,2002-04-12,,5,1,IdoSell,standardowa
1948,Sklep 311,Kujawy,F,109.3,191.0,5,2002-04-27,,5,1,IdoSell,standardowa
1796,Sklep 331,Wielkopolska,E,156.5,170.1,4,2002-06-30,,0,0,IdoSell,standardowa
1846,Sklep 407,Śląsk,B,313.3,351.2,8,2003-01-10,,6,5,IdoSell,standardowa
2049,Sklep 454,Mazowsze,C,258.9,373.5,7,2003-04-14,,18,4,ILUO,standardowa
1412,Sklep 477,Zachód,D,201.7,318.2,7,2003-05-27,,1,3,IdoSell,brak
1340,Sklep 481,Mazowsze,E,134.3,169.7,2,2003-06-06,,1,1,IdoSell,standardowa
4197,Sklep 483,Razem,E,149.0,195.5,2,2003-06-19,,1,1,Streamsoft,mini
1374,Sklep 495,Północ,F,88.3,94.6,0,2003-07-17,,2,4,IdoSell,standardowa
3578,Sklep 505,Kielce,B,463.3,520.6,4,2003-08-28,,7,1,Posnet Temo,mini
4077,Sklep 566,Mazowsze,D,202.9,198.4,3,2004-03-10,,1,4,ILUO,standardowa
3238,Sklep 574,Śląsk,F,69.2,59.7,2,2004-03-29,,11,1,ILUO,standardowa
2529,Sklep 580,Zachód,F,72.5,75.1,6,2004-04-23,,7,2,IdoSell,standardowa
2431,Sklep 586,Bjanex,D,174.9,196.9,3,2004-04-20,,20,0,IdoSell,standardowa
2970,Sklep 600,Kielce,D,202.2,291.3,6,2004-06-02,,4,0,IdoSell,standardowa
4246,Sklep 604,Kujawy,D,179.9,219.0,3,2004-06-22,,2,0,ILUO,standardowa
2078,Sklep 640,Razem,D,169.0,215.9,4,2004-11-13,,8,4,ILUO,standardowa
4441,Sklep 642,Śląsk,E,112.1,128.8,4,2004-10-29,,3,1,ILUO,standardowa
3868,Sklep 645,Żory,F,82.8,113.8,4,2004-11-06,,1,4,ILUO,standardowa
2481,Sklep 732,Wielkopolska,F,83.0,116.2,3,2005-12-20,,4,2,IdoSell,standardowa
3675,Sklep 787,Kielce,A,734.1,998.0,4,2006-05-29,,41,4,IdoSell,mini
1473,Sklep 806,Małopolska,E,148.5,148.4,3,2006-08-20,,7,4,IdoSell,standardowa
3562,Sklep 820,Śląsk,F,91.2,100.8,7,2006-09-06,,1,2,IdoSell,standardowa
1548,Sklep 827,Kielce,F,58.2,51.3,4,2006-10-18,,2,5,IdoSell,standardowa
1773,Sklep 928,Zachód,B,394.3,766.7,6,2007-07-03,,2,3,ILUO,standardowa
1774,Sklep 929,Bjanex,B,377.9,702.3,4,2007-06-13,,6,3,ILUO,mini
1977,Sklep 947,Śląsk,F,34.9,62.6,2,2007-07-29,,5,5,IdoSell,mini
4503,Sklep 979,Wielkopolska,D,180.6,346.8,8,2007-11-17,,15,2,IdoSell,standardowa
4628,Sklep 990,Kielce,B,414.7,590.6,4,2007-12-05,,2,2,FakturaXL,mini
3576,Sklep 1027,Podlasie,D,210.3,297.4,2,2008-04-03,,1,2,ILUO,mini
3251,Sklep 1048,Bjanex,C,249.8,295.8,2,2008-06-19,,6,0,IdoSell,mini
3877,Sklep 1056,Podlasie,D,173.5,299.6,3,2008-07-12,,13,2,Streamsoft,brak
523,Sklep 1084,Żory,B,344.7,476.8,7,2008-10-23,,4,2,IdoSell,mini
3901,Sklep 1086,Wielkopolska,F,65.0,92.5,2,2008-11-01,,10,3,Streamsoft,standardowa
3386,Sklep 1103,Opole,F,93.0,188.7,6,2009-01-24,,4,1,IdoSell,standardowa
268,Sklep 1120,Północ,B,327.9,418.3,0,2009-03-05,,1,4,Streamsoft,standardowa
563,Sklep 1159,Orbita,B,484.1,484.6,5,2009-05-17,,3,3,FakturaXL,standardowa
1102,Sklep 1179,Podkarpacie,C,255.3,342.9,4,2009-07-20,,18,4,IdoSell,standardowa
3345,Sklep 1209,Orbita,D,214.7,290.6,5,2009-09-08,,12,0,IdoSell,standardowa
2893,Sklep 1219,Bjanex,E,158.8,241.0,4,2009-10-08,,8,1,ILUO,standardowa
1329,Sklep 1232,Opole,E,114.5,197.7,4,2009-11-10,,7,4,IdoSell,standardowa
2330,Sklep 1243,Bielsko-Biała,B,406.3,509.0,5,2009-11-29,,1,1,ILUO,mini
1230,Sklep 1254,Śląsk,C,247.1,293.1,5,2009-11-29,,12,2,Streamsoft,standardowa
3762,Sklep 1259,Małopolska,F,60.3,165.2,4,2009-12-07,,2,2,IdoSell,mini
4551,Sklep 1268,Żory,A,980.1,1190.4,9,2010-01-21,,0,4,ILUO,standardowa
1944,Sklep 1307,Bielsko-Biała,E,134.4,151.5,4,2010-03-06,,6,2,IdoSell,standardowa
3965,Sklep 1310,Podkarpacie,D,198.8,260.3,4,2010-03-17,,12,4,Streamsoft,standardowa
4448,Sklep 1430,Razem,F,49.7,57.8,4,2010-11-30,,11,1,ILUO,standardowa
4677,Sklep 1491,Podkarpacie,F,83.9,72.7,5,2011-04-06,,4,2,IdoSell,standardowa
1194,Sklep 1531,Podlasie,F,108.6,178.1,3,2011-06-12,,4,4,IdoSell,mini
1834,Sklep 1582,Razem,D,205.4,297.7,3,2011-10-05,,1,3,IdoSell,standardowa
4075,Sklep 1712,Kujawy,B,473.3,591.9,5,2012-02-02,,16,4,Streamsoft,standardowa
218,Sklep 1721,Podlasie,F,58.7,159.6,2,2012-03-15,,1,3,IdoSell,standardowa
3844,Sklep 1728,Opole,A,609.2,791.9,3,2012-03-23,,3,4,IdoSell,standardowa
1511,Sklep 1729,Północ,B,330.6,434.2,3,2012-03-06,,23,2,IdoSell,standardowa
1825,Sklep 1772,Zachód,F,103.7,123.9,2,2012-05-16,,6,1,IdoSell,standardowa
2412,Sklep 1819,Bielsko-Biała,E,119.4,153.7,5,2012-07-08,,2,3,IdoSell,standardowa
3865,Sklep 1822,Razem,F,48.9,67.8,3,2012-06-30,,2,5,Streamsoft,standardowa
2415,Sklep 1880,Małopolska,B,486.2,690.8,7,2012-09-29,,2,4,IdoSell,mini
763,Sklep 1928,Śląsk,E,125.8,178.0,7,2012-12-06,,9,4,IdoSell,standardowa
665,Sklep 1955,Mazowsze,E,156.0,174.3,2,2013-01-28,,6,4,FakturaXL,standardowa
3281,Sklep 1976,Razem,E,147.7,190.2,5,2013-02-11,,2,2,IdoSell,standardowa
4089,Sklep 1991,Bjanex,E,132.2,149.2,5,2013-02-12,,3,1,IdoSell,mini
2939,Sklep 2038,Małopolska,F,67.5,72.9,3,2013-04-11,,2,5,ILUO,standardowa
1350,Sklep 2064,Zachód,F,76.3,103.9,3,2013-05-18,,8,3,IdoSell,standardowa
461,Sklep 2129,Razem,F,60.0,79.8,3,2013-07-11,,8,4,IdoSell,standardowa
4263,Sklep 2161,Opole,F,86.7,120.4,1,2013-07-13,,3,5,IdoSell,standardowa
3029,Sklep 2213,Bjanex,E,125.6,146.8,3,2013-09-09,,5,2,Streamsoft,standardowa
2037,Sklep 2229,Wielkopolska,E,109.8,155.2,1,2013-10-09,,3,2,IdoSell,standardowa
4105,Sklep 2230,Północ,B,339.4,524.1,3,2013-10-01,,17,4,ILUO,standardowa
1221,Sklep 2249,Podkarpacie,C,256.9,256.0,3,2013-10-15,,10,0,IdoSell,mini
3167,Sklep 2251,Śląsk,C,262.3,346.2,6,2013-10-10,,15,3,ILUO,mini
4718,Sklep 2295,Śląsk,D,212.0,266.0,3,2013-12-03,,6,1,IdoSell,standardowa
1841,Sklep 2324,Bjanex,E,135.1,191.7,5,2014-01-10,,3,1,IdoSell,standardowa
1726,Sklep 2328,Bielsko-Biała,D,162.8,196.4,3,2014-01-17,,6,2,IdoSell,standardowa
3046,Sklep 2333,Orbita,F,107.1,113.9,3,2014-01-26,,1,3,IdoSell,standardowa
4445,Sklep 2341,Orbita,D,185.5,324.0,3,2014-02-09,,11,4,ILUO,standardowa
3363,Sklep 2396,Bielsko-Biała,D,210.4,235.7,6,2014-04-21,,4,5,IdoSell,standardowa
4469,Sklep 2400,Razem,F,94.4,116.6,3,2014-04-15,,3,1,ILUO,brak
780,Sklep 2429,Żory,E,158.8,188.4,4,2014-06-11,,12,2,Streamsoft,brak
3523,Sklep 2453,Mazowsze,E,162.3,294.8,2,2014-06-20,,15,2,ILUO,standardowa
3425,Sklep 2479,Orbita,E,158.0,179.6,2,2014-07-04,,6,1,ILUO,standardowa
2552,Sklep 2556,Bjanex,F,15.6,-0.1,5,2014-10-11,,3,3,Subiekt GT,standardowa
397,Sklep 2597,Bjanex,F,114.0,144.8,1,2014-11-21,,3,2,ILUO,standardowa
598,Sklep 2602,Kielce,F,102.7,114.1,3,2014-11-24,,4,1,IdoSell,standardowa
1685,Sklep 2610,Małopolska,F,84.8,126.7,4,2014-12-21,,6,1,IdoSell,standardowa
446,Sklep 2614,Wielkopolska,E,110.7,136.7,7,2014-12-29,,2,1,ILUO,standardowa
1606,Sklep 2639,Podlasie,F,63.6,86.5,1,2015-01-22,,2,1,Streamsoft,standardowa
3411,Sklep 2651,Śląsk,E,113.0,131.1,5,2015-01-22,,3,4,SYSTIM.PL,standardowa
3412,Sklep 2652,Kujawy,E,115.7,122.8,4,2015-01-24,,5,0,SYSTIM.PL,standardowa
2849,Sklep 2674,Zachód,E,112.2,106.2,2,2015-02-23,,6,1,Streamsoft,mini
2233,Sklep 2692,Podkarpacie,B,329.0,652.0,5,2015-03-09,,2,3,ILUO,standardowa
2541,Sklep 2708,Wielkopolska,E,114.4,153.2,4,2015-03-05,,2,4,IdoSell,standardowa
2255,Sklep 2711,Wielkopolska,E,153.8,375.3,4,2015-03-08,,6,3,ILUO,standardowa
1282,Sklep 2712,Wielkopolska,D,170.3,169.5,5,2015-03-08,,11,1,IdoSell,standardowa
3406,Sklep 2740,Podkarpacie,F,78.8,75.1,3,2015-04-03,,3,1,ILUO,standardowa
2968,Sklep 2749,Podlasie,E,119.7,126.1,4,2015-04-21,,4,2,IdoSell,standardowa
1353,Sklep 2751,Opole,F,105.5,157.4,5,2015-04-22,,8,5,IdoSell,standardowa
4353,Sklep 2770,Zachód,E,130.4,204.6,5,2015-05-23,,4,3,IdoSell,standardowa
2442,Sklep 2772,Razem,B,351.5,433.6,6,2015-05-20,,1,4,IdoSell,standardowa
1255,Sklep 2800,Zachód,F,42.9,46.7,2,2015-06-11,,6,4,IdoSell,standardowa
2497,Sklep 2882,Kujawy,F,100.3,147.3,2,2015-09-16,,2,1,IdoSell,standardowa
3517,Sklep 2886,Bielsko-Biała,F,74.0,105.6,2,2015-09-13,,8,2,ILUO,standardowa
4099,Sklep 2920,Podkarpacie,B,351.0,596.6,3,2015-10-24,,1,3,IdoSell,standardowa
1927,Sklep 2949,Orbita,C,230.9,298.3,4,2015-11-05,2024-01-29,7,5,IdoSell,standardowa
4231,Sklep 2963,Mazowsze,F,85.2,101.8,3,2015-12-01,,11,2,ILUO,standardowa
4660,Sklep 2996,Kielce,D,201.8,197.3,5,2015-12-11,,6,0,ILUO,mini
519,Sklep 3080,Mazowsze,F,87.2,118.1,4,2016-02-09,,0,1,IdoSell,standardowa
3462,Sklep 3100,Zachód,C,271.5,392.3,2,2016-03-12,,3,3,IdoSell,standardowa
3380,Sklep 3132,Podkarpacie,F,94.6,127.0,6,2016-03-30,,0,3,Streamsoft,standardowa
2913,Sklep 3152,Wielkopolska,E,150.7,190.5,2,2016-04-11,,13,4,ILUO,standardowa
2974,Sklep 3174,Razem,E,118.5,131.5,3,2016-05-08,,7,5,ILUO,mini
1043,Sklep 3223,Śląsk,C,278.5,448.1,0,2016-07-18,,16,3,IdoSell,standardowa
3691,Sklep 3236,Bielsko-Biała,C,292.0,593.5,1,2016-07-19,,3,2,ILUO,standardowa
2679,Sklep 3249,Opole,C,245.2,365.8,3,2016-08-06,,3,1,ILUO,mini
2809,Sklep 3295,Mazowsze,A,561.5,857.2,3,2016-09-20,,7,0,IdoSell,standardowa
4663,Sklep 3336,Bielsko-Biała,C,258.5,366.6,4,2016-11-19,,17,2,IdoSell,standardowa
3569,Sklep 3359,Wielkopolska,B,505.4,795.1,3,2016-12-13,,6,4,ILUO,standardowa
1572,Sklep 3363,Orbita,B,464.2,619.0,0,2016-12-09,,3,1,ILUO,standardowa
3665,Sklep 3424,Małopolska,E,134.1,199.7,2,2017-01-27,,3,2,IdoSell,brak
3115,Sklep 3434,Opole,D,174.7,218.2,2,2017-02-03,,7,3,Streamsoft,standardowa
1130,Sklep 3462,Opole,F,105.4,124.2,4,2017-03-24,,3,3,IdoSell,standardowa
1318,Sklep 3470,Orbita,D,167.4,197.5,0,2017-03-14,,2,3,Streamsoft,standardowa
1748,Sklep 3490,Orbita,B,454.2,694.5,4,2017-04-04,,6,2,ILUO,brak
3714,Sklep 3492,Wielkopolska,C,264.8,316.7,3,2017-04-22,,7,0,IdoSell,standardowa
1732,Sklep 3496,Bjanex,E,152.8,219.2,2,2017-04-24,,10,2,Streamsoft,standardowa
925,Sklep 3521,Żory,E,131.8,182.9,0,2017-04-30,,5,1,IdoSell,standardowa
3499,Sklep 3532,Żory,A,529.5,790.3,5,2017-05-11,,2,5,IdoSell,standardowa
4423,Sklep 3698,Zachód,E,158.2,167.3,2,2017-11-06,,3,4,IdoSell,standardowa
909,Sklep 3701,Kujawy,D,202.3,317.2,4,2017-11-27,,4,0,IdoSell,standardowa
4355,Sklep 3704,Śląsk,D,186.5,257.3,5,2017-12-20,,4,1,IdoSell,standardowa
4011,Sklep 3746,Kujawy,F,62.7,70.5,3,2018-01-14,,4,2,Streamsoft,mini
1547,Sklep 3753,Podkarpacie,B,306.5,400.6,4,2018-02-13,,5,4,IdoSell,mini
4486,Sklep 3754,Północ,C,248.5,297.6,1,2018-01-31,,1,2,IdoSell,standardowa
4568,Sklep 3768,Bielsko-Biała,F,89.2,141.0,1,2018-02-23,,4,1,IdoSell,standardowa
891,Sklep 3792,Podkarpacie,F,103.0,134.5,1,2018-03-30,,6,4,Streamsoft,mini
512,Sklep 3822,Wielkopolska,E,135.2,140.5,6,2018-05-15,,10,4,ILUO,standardowa
1410,Sklep 3824,Podlasie,E,124.0,144.9,4,2018-05-03,,1,4,IdoSell,standardowa
1095,Sklep 3844,Podlasie,F,102.4,249.8,4,2018-06-28,,10,3,ILUO,standardowa
1496,Sklep 3862,Żory,D,204.8,263.1,6,2018-07-09,,12,3,IdoSell,standardowa
1436,Sklep 3876,Kielce,E,114.7,133.7,1,2018-08-18,,4,2,ILUO,standardowa
1429,Sklep 3892,Małopolska,E,106.1,102.6,3,2018-08-10,,1,2,ILUO,standardowa
1315,Sklep 3905,Wielkopolska,F,104.5,168.2,2,2018-09-09,,1,3,IdoSell,standardowa
1022,Sklep 3964,Podlasie,C,283.8,429.2,3,2018-12-21,,6,5,IdoSell,standardowa
968,Sklep 4029,Kujawy,F,49.1,53.6,5,2019-02-01,,4,2,IdoSell,standardowa
727,Sklep 4069,Opole,E,138.4,157.5,1,2019-04-17,,7,0,Streamsoft,mini
720,Sklep 4074,Śląsk,E,145.9,150.9,2,2019-04-15,,5,3,IdoSell,mini
3645,Sklep 4075,Razem,B,421.0,476.9,1,2019-04-21,,6,1,IdoSell,standardowa
4442,Sklep 4082,Opole,E,154.2,268.9,7,2019-04-26,,2,3,ILUO,standardowa
3791,Sklep 4158,Mazowsze,E,158.8,167.1,3,2019-08-29,,2,2,IdoSell,standardowa
3800,Sklep 4174,Kujawy,D,165.8,210.9,4,2019-09-19,,1,4,Streamsoft,standardowa
4297,Sklep 4223,Północ,C,287.7,445.3,2,2019-12-08,,0,1,ILUO,standardowa
177,Sklep 4232,Bjanex,E,124.7,118.7,5,2019-12-15,,5,2,Streamsoft,standardowa
517,Sklep 4241,Żory,F,83.5,118.3,3,2019-12-19,,6,3,IdoSell,standardowa
4301,Sklep 4245,Orbita,F,102.3,123.1,4,2020-01-02,,5,4,IdoSell,standardowa
419,Sklep 4285,Kujawy,B,508.3,693.1,0,2020-02-09,,7,1,ILUO,standardowa
496,Sklep 4286,Zachód,D,158.6,194.1,2,2020-02-17,,3,0,ILUO,standardowa
4257,Sklep 4295,Bielsko-Biała,D,206.9,202.5,4,2020-02-28,,2,4,IdoSell,mini
1896,Sklep 4317,Północ,F,108.4,182.1,4,2020-03-10,,5,1,IdoSell,mini
